name
Lennie Hayton
Lennie Niehaus
Lenny Hambro
Lenny Kaye
Lenny Kuhr
Lenny Solomon (American-Israeli musician)
Leo Ascher
Leo Fall
Leo Friedman
Leo Fuld
Leo Robin
Leo Sirota
Leo Smit (Dutch composer)
Leo Zeitlin
Leon Belasco
Leon Botstein
Leon Fleisher
Leon Jessel
Leon Schidlowsky
Leonard Bernstein
Leonard Cohen
Leonard Feather
Leonard Nimoy
Leonard Rose
Leonard Salzedo
Leonard Slatkin
Leonard Sorkin
Leonard Warren
Leone Modena
Leone Sinigaglia
Leonid Hambro
Leonid Kogan
Leonid Kreutzer
Leonora Duarte
Leopold Auer
Leopold Godowsky
Leopold Lichtenberg
Leopold Münzer
Leopold Prince
Lesley Gore
Leslie Friedlander
Leslie Kritzer
Leslie West
Lev Naumov
Lev Pulver
Lev Vlassenko
Levi Robin
Levi Yitzchok Bender
Lew Brown
Lew Pollack
Lew Soloff
Leó Weiner
Liad Meir
Libby Holman
Lihi Kornowski
Lil Dicky
Lili Kraus
Lilith Nagar
Lillian Fuchs
Lillian Lux
Lilya Zilberstein
Lin Jaldati
Lina Makoul
Lincoln Maazel
Linda (singer)
Linda Creed
Linda Lavin
Linda McCartney
Linda November
Linda Rich
Line Monty
Lionel Faretein
Lionel Newman
Lior Goldenberg
Lior Miller
Lior Navok
Lior Shambadal
Liora (singer)
Lipa Schmeltzer
Liran Danino
Lisa Loeb
Liz (American singer)
Loai Ali
Lola Kirke
Loolwa Khazzoom
Loren Bouchard
Lorenz Hart
Lori Lieberman
Lori Singer
Lorin Hollander
Lorin Maazel
Lorna Patterson
Lothar Wallerstein
Lotte Schöne
Lou Adler
Lou Handman
Lou Levy (pianist)
Lou Reed
Louis Danto
Louis Gruenberg
Louis Kaufman
Louis Kentner
Louis Krasner
Louis Lewandowski
Louis Schlösser
Louis de Vries
Louisa Solomon
Louise Goffin
Lovisa Augusti
Lucas Richman
Lucian Kahn
Lucie Silvas
Lucie Skeaping
Lucie Stern
Lucky Lehrer
Lucy Kaplansky
Lucy Simon
Ludwig Minkus
Luigi Arditi
Luna Alcalay
Lynn Ahrens
Lynn Lavner
Lynsey de Paul
László Polgár (bass)
László Weiner
Löb ben Moses Minden
MC Paul Barman
MC Serch
Mac Miller
Mack David
Mack Gordon
Madama Europa
Madame Goldye Steiner
Madeline Stone
Madison Beer
Madonna Bellina
Magda Spiegel
Magdalena Bay (duo)
Magic Dick
Magnus Davidsohn
Mahmoud Shalaby
Mal Sharpe
Malcolm Bilson
Malcolm Frager
Malvina Reynolds
Mandy Gonzalez
Mandy Patinkin
Manfred Clynes
Manfred Lewandowski
Manny Curtis
Manny Lehman (DJ)
Manuel Klein
Maor Ashkenazi
Marc Bolan
Marc Cohn
Marc Lavry
Marc Ribot
Marc Shaiman
Marcel Lang
Marcella Detroit
Mare Winningham
Margalit Tzan'ani
Marguerite Wolff
Maria Bland
Maria Grinberg
Maria Yudina
Marian Zazeela
Marie Soussan
Marilyn Cooper
Marilyn Monroe
Marina Gordon
Mario Ancona
Mario Castelnuovo-Tedesco
Mario Davidovsky
Marion Rung
Marion Stein
Marisa Galvany
Marissa Nadler
Mark Bernes
Mark Eliyahu
Mark Glanville
Mark Hambourg
Mark Kopytman
Mark Mendoza
Mark Nadler
Mark Olf
Mark Sandman
Mark Taimanov
Mark Tulin
Mark Zeltser
Marko Rothmüller
Marla Rosenfeld Barugel
Marshall Barer
Marta Eggerth
Martha Argerich
Martin Charnin
Marty Friedman
Marvin Goldstein
Marvin Hamlisch
Mary Rodgers
Mary Weiss
Maryla Jonas
Masada (band)
Mascha Benya
Masha Katz
Matan Porat
Mathia-Mathithiahu Gavriel
Mathilda Berwald
Mathilde von Rothschild
Matisyahu
Matt Corriel
Matt Haimovitz
Matt Halpern
Matt Morginsky
Matt Nathanson
Matt Schwartz
Matt Von Roderick
Matthew Broderick
Matthew Sklar
Matthew Wilder
Maurice Abrahams
Maurice Abravanel
Maurice Eisenberg
Maurice Goldman (composer)
Maurice Ohana
Maurice Stern
Maurice Zbriger
Mauricio Kagel
Maury Rosenberg
Maury Yeston
Max Bemis
Max Brod
Max Fuchs
Max Josef Beer
Max Kaminsky (musician)
Max Leon
Max Pollikoff
Max Schneider
Max Stern (composer)
Max Weinberg
Max Wohlberg
Maxim Vengerov
Maxine Feldman
Maya Beiser
Maya Casabianca
Maya Dunietz
Maya Isacowitz
Maya Rudolph
Maya Shoef
Mayaeni
Mayer Hawthorne
Mayer Schorr
Megan Marie Hart
Meilech Kohn
Meir Ariel
Meir Finkelstein
Meir Minsky
Meital Dohan
Mel Brooks
Mel Taylor
Mel Tormé
Melanie Blatt
Melissa Manchester
Melvyn J Taub
Menachem Avidom
Menachem Zilberman
Menahem Pressler
Mendi Rodan
Mendy Werdyger
Meredith Monk
Merna Barry
Meyer Kanewsky
Mezz Mezzrow
Miami Boys Choir
Michael Alpert
Michael Benjamin Nigrin
Michael Blum (musician)
Michael Bolton
Michael Brecker
Michael Cohen (Israeli musician)
Michael Gore
Michael Graubart
Michael Isaacson
Michael J. Epstein
Michael Jeffrey Shapiro
Michael John Fles
Michael Landon
Michael Lang (musician)
Michael Lange
Michael Mann (scholar)
Michael Masser
Michael Moshonov
Michael Nyman
Michael Polansky
Michael Rabin
Michael Sackler-Berner
Michael Shani
Michael Tilson Thomas
Michael Tree
Michael Tsalka
Michael Wolff (musician)
Michael Yaaran
Michal Yannai
Michaël Lévinas
Michał Bergson
Michel Berger
Michel Schwalbé
Michel Twerski
Michelle Chamuel
Mickey Avalon
Mickey Hart
Mickey Leigh
Mickey Raphael
Mieczysław Horszowski
Mieczysław Weinberg
Mihály Székely
Mika Karni
Mike Bloomfield
Mike D
Mike Einziger
Mike Gordon
Mike Heller
Mike Melvoin
Mike Posner
Mike Stoller
Mikhail Alexandrovich
Mikhail Alperin
Mikhail Epelbaum
Mikhail Fichtenholz
Mikhail Gnessin
Mikhail Kopelman
Mikhail Zlatopolsky
Mikhaïl Faerman
Mikhl Gelbart
Miki Gavrielov
Miklós Vig
Milan Sachs
Milia Dayan
Milt Okun
Milton Ager
Milton Drake
Milton Kaye
Milton Subotsky
Mimi Lerner
Mindia Khitarishvili
Mindru Katz
Mindy Jacobsen
Minna Keal
Mira Awad
Mira J. Spektor
Mirah
Miri Aloni
Miri Ben-Ari
Miri Mesika
Miri Yampolsky
Miriam Fried
Miriam Israeli
Miriam Kressyn
Miriam Leah Gamliel
Miriam Solovieff
Mirrie Hill
Mischa Elman
Mischa Maisky
Mischa Mischakoff
Misha Asherov
Misha Dichter
Misha Mansoor
Misha Quint
Misha Segal
Mitch Leigh
Mitch Miller
Mitchell Parish
Modest Altschuler
Moe Jaffe
Moe Koffman
Moishe Oysher
Moissaye Boguslawski
Mona Golabek
Moni Ovadia
Monique Haas
Monique Powell
Montana Tucker
Monty Hall
Mooki (singer)
Moose Charlap
Moran Mazor
Mordecai Bauman
Mordecai Sandberg
Mordecai Seter
Mordecai Shehori
Mordecai Strelisker
Mordechai Ben David
Mordechai Hershman
Mordechai Rechtman
Mordechai Shapiro
Mordechai Yissachar Ber Leifer
Mordechai Zeira
Morey Amsterdam
Moritz Henle
Moritz Moszkowski
Moritz Rosenhaupt
Moriz Rosenthal
Mort Shuman
Morton Gould
Moses Asch
Moses Milner
Moses Pergament
Mosh Ben-Ari
Moshe Atzmon
Moshe Cotel
Moshe Hecht
Moshe Koussevitzky
Moshe Nathanson
Moshe Peretz
Moshe Reuven
Moshe Taube
Moshe Wilensky
Moshe Yess
Moshe Zorman
Moshik Afia
Moti Giladi
Moti Taka
Motty Steinmetz
Mounir Mourad
Mr. Green (music producer)
Muni Seroff
Murray Adaskin
Murray Bernthal
Murray Perahia
Murray the K
Mya Byrne
Myer Lyon
Myra Hess
Myra Melford
Mátti Kovler
Mátyás Seiber
Mélanie Laurent
Nachman Chazan
Nachman Fahrner
Nadezhda Dukstulskaite
Nadia Reisenberg
Naftule Brandwein
Nahum Nardi
Nami Melumad
Nancy Abramson
Nancy Falkow
Nandu Bhende
Naomi Polani
Naomi Shemer
Naoum Blinder
Naphtali Hirsch Treves
Napoléon Alkan
Nasrin Kadri
Nat Hiken
Nat Shilkret
Natalia Karp
Natalia Paruz
Natalia Zukerman
Natalie Appleton
Natalie Clein
Natan Brand
Natasha Shneider
Natasha Spender
Natasza Zylska
Nate Blasdell
Nathan Goshen
Nathan Milstein
Nathan Navro
Nathan Salomon
Nathan Shahar
Nathaniel Rosen
Naum Shtarkman
Navene Koperweis
Nechama Hendel
Nechama Lifshitz
Necro (rapper)
Ned Rothenberg
Nefesh Mountain
Neil Diamond
Neil Sedaka
Neil Shicoff
Nelly Ben-Or
Neshama Carlebach
Netania Davrath
Netta Aloni
Netta Barzilai
Nicholas Brodszky
Nick Valensi
Nicolas Slonimsky
Nicole Appleton
Nikolai Rubinstein
Nikolaj Szeps-Znaider
Nimrod Borenstein
Nimrod David Pfeffer
Nina Gordon
Ninet Tayeb
Nir Knaan
Nir Yaniv
Nir Z
Nissan Spivak
Nissim Black
Nitzan Haroz
Niv Demirel
Noa (Israeli singer)
Noa Kirel
Noah Kahan
Noah Solomon
Noam Enbar
Noam Jacobson
Noam Pikelny
Noam Sheriff
Nomi Abadi
Nomy Lamm
Nora Guthrie
Norbert Brainin
Noreen Green
Norman Gimbel
Norman Granz
Norman Greenbaum
Nosson Zand
Noy Alooshe
Nurit Galron
Nurit Hirsh
Oded Zehavi
Odeya
Ofer Ben-Amots
Offer Nissim
Ofir Ben Shitrit
Oforia
Ofra Harnoy
Ofra Haza
Ohad Moskowitz
Old Man River (musician)
Oleg Gazmanov
Oleg Kagan
Oleg Maisenberg
Olga Avigail Mieleszczuk
Omer Avital
Omer Meir Wellber
Oneohtrix Point Never
Onyx (DJ)
Oren Lavie
Ori Murray
Ori Naftaly
Ori Shakiv (singer)
Ori Shochat
Ori Toledano
Orli Shaham
Ortega (rapper)
Oscar Brand
Oscar Feltsman
Oscar Levant
Oscar Shumsky
Osher Cohen
Ossip Gabrilowitsch
Osvaldo Golijov
Ottilie Metzger
Otto Klemperer
Otto Mahler
Otto Sutro
Ovitz family
Oxana Yablonskaya
Oxxxymiron
P. F. Sloan
Paloma Efron
Pamela Frank
Pancho Vladigerov
Pat Smear
Patti Rothberg
Paul Badura-Skoda
Paul Ben-Haim
Paul Dessau
Paul Dukas
Paul Francis Webster
Paul Jacobs (pianist)
Paul Kalisch
Paul Kletzki
Paul Kochanski
Paul Lamkoff
Paul Mazurkiewicz
Paul Reiser
Paul Simon
Paul Stanley
Paul Wittgenstein
Paul Zukofsky
Paula Abdul
Paula Szalit
Pauline Eichberg
Pauline Kael
Pavel Haas
Pe'er Tasi
Peaches (musician)
Pedro Yanowitz
Peggy Lipton
Pepi Litman
Percy Faith
Perl Wolfe
Perry Farrell
Pete Rushefsky
Pete Wernick
Pete Yorn
Peter Feuchtwanger
Peter Frankl
Peter Gellhorn
Peter Himmelman
Peter Jona Korn
Peter Kaukonen
Peter Lupo
Peter Rodgers Melnick
Peter Schidlof
Peter Sellers
Peter Serkin
Peter Ury
Peter Wertheimer
Peter Wolf
Peter Yarrow
Phil Baron
Phil Ochs
Phil Spector
Philip Herschkowitz
Philip Ritte
Philip Springer
Phoebe Snow
Phranc
Phyllis Newman
Pierre Bensusan
Pierre Monteux
Pierre Pinchik
Pinchas Steinberg
Pinchas Zukerman
Pinhas Minkowsky
Pink (singer)
Pnina Salzman
Polina Leschenko
Polly Bergen
Princess Superstar
Prodezra
Pyotr Stolyarsky
Pál Kadosa
Quadeca
Rachael Sage
Rachel Attas
Rachel Bloom
Rachel Galinne
Rachel Kann
Rachel Mason
Rachel Platten
Rachel Shapira
Rachel Stevens
Radu Lupu
Rafael Joseffy
Rain Phoenix
Ralph Berkowitz
Ralph Evans (violinist)
Ralph Freed
Ralph Rinzler
Ramblin' Jack Elliott
Rami Bar-Niv
Rami Jaffee
Rami Kleinstein
Ran Dank
Ran Nir
Randy California
Randy Newman
Randy Rainbow
Raphael Bronstein
Raphael Hillyer
Raphael Nathan
Raphael Wallfisch
Raquel Rastenni
Ravid Plotnik
Ray Benson
Ray Evans
Ray Smolover
Raya Garbousova
Raymond Scott
Rayna Gellert
Reba Paeff Mirsky
RebbeSoul
Rebecca Garfein
Rebecca Isaacs
Rebecca Penneys
Rebecca Sugar
Red Rodney
Regina Resnik
Regina Spektor
Reine Colaço Osorio-Swaab
Reinette L'Oranaise
Remedy (rapper)
Rena Pfiffer-Lax
René Leibowitz
Reuben Sallmander
Ricardo Odnoposoff
Richard Adler
Richard Baskin
Richard Breitenfeld
Richard Edson
Richard Farber
Richard Franko Goldman
Richard Goode
Richard Gottehrer
Richard Hell
Richard M. Sherman
Richard Manitoba
Richard Podolor
Richard Rodgers
Richard Rudolph
Richard Tauber
Richard Tucker
Richie Beirach
Rick Moranis
Rick Recht
Rick Rubin
Riff Cohen
Riff Raff (rapper)
Rika Zaraï
Riki Gal
Rim Banna
Rinat Gutman
Risë Stevens
Rita (Israeli singer)
Rita Shane
Rivka Golani
Rivka Zohar
Rob Bourdon
Robbie Rosen
Robby Benson
Robby Krieger
Robert Allen (song composer)
Robert B. Sherman
Robert Canetti
Robert Dauber
Robert Davidovici
Robert Goldsand
Robert J. Sherman
Robert Kahn (composer)
Robert Levin (Norwegian pianist)
Robert Mann
Robert Maxwell (songwriter)
Robert Merrill
Robert Saxton
Robert Silverman (pianist)
Robert Starer
Robert Wells (songwriter)
Roberta Peters
Robin Beck
Robin Selinger
Robin Spielberg
Roger Bart
Roger Wolfe Kahn
Rolf Liebermann
Roman Cycowski
Roman Haubenstock-Ramati
Roman Krasnovsky
Roman Rabinovich
Roman Totenberg
Romy Hoffman
"Ron ""Bumblefoot"" Thal"
Ron Levy
Ron Nesher
Ron Weidberg
Ronald Coifman
Ronald Senator
Roni Ben-Hur
Roni Duani
Ronnie Gilbert
Ronnie Singer
Rosa Raisa
Rosa Tamarkina
Rosalyn Tureck
Rosamonde Safier
Rose Pauly (singer)
Rose and Ottilie Sutro
Rosi Golan
Rosina Lhévinne
Roslyn Kind
Ross the Boss
Roxanne Seeman
Roy Arad
Roy Assaf (musician)
Roy C. Bennett
Roy Doron
Roy Kafri
Roy Nathanson
Roy Rosenfeld
Roy Turk
Roy Zimmerman (satirist)
Roy Zu-Arets
Roz Cron
Roza Eskenazi
Rube Bloom
Rubin Goldmark
Ruby Johnson
Rucka Rucka Ali
Rudolf Kolisch
Rudolf Schwarz (conductor)
Rudolf Serkin
Rudolph Reti
Russ Titelman
Russell Sherman
Rusty Warren
Ruth Berman Harris (cantor)
Ruth Brewer Eisenberg
Ruth Dolores Weiss
Ruth Hertz Weber
Ruth Katz
Ruth Kobart
Ruth Laredo
Ruth Rubin
Ruth Ungar
Ruth W. Greenfield
Ruth Wallis
Ruthann Friedman
Ruthi Navon
Róza Csillag
Róża Etkin-Moszkowska
Sabato Morais
Sabbo and Kuti
Sabine Heinefetter
Safam
Sagiv Cohen (musician)
Sagol 59
Sahar Z
Salamone Rossi
Saleh and Daoud Al-Kuwaity
Salima Pasha
Sally Fingerett
Salomon Jadassohn
Salomon Kalischer
Salomon Sulzer
Sam Hollander
Sam Levene
Sam M. Lewis
Sam Musiker
Sam Rosenthal
Sam Yuchtman
Samantha James
Samira Saraya
Sammi Kane Kraft
Sammy Cahn
Sammy Davis Jr.
Sammy Fain
Sammy Timberg
Samson Kehimkar
Samuel Dushkin
Samuel E. Goldfarb
Samuel Maykapar
Samuel Naumbourg
Samuel Sherman
Samuel Weltsch
Samuil Feinberg
Sandor Harmati
Sandra Bernhard
Sandra Droucker
Sandra Lawson
Sara Hershkowitz
Sara Kishon
Sara Paxton
Sarah Aroeste
Sarah Bosmans-Benedicts
Sarah Feigin
Sarah Fimm
Sarah Gorby
Sarah Jessica Parker
Sarah Nemtanu
Sarai Givaty
Sarit Hadad
Sascha Gorodnitzki
Sasson Ifram Shaulov
Saucy Sylvia
Saul Goodman (percussionist)
Scarlett Johansson
Scott Caan
Scott Fields
Scott Ian
Scott Putesky
Scott Storch
Scram Jones
Sean Hurwitz
Sebastian Krys
Sem Dresden
Semyon Bychkov (conductor)
Semyon Snitkovsky
Serge Gainsbourg
Serge Koussevitzky
Sergei Slonimsky
Sergio Tiempo
Sergiu Natra
Seth Justman
Seth Rudetsky
Severin Eisenberger
Seymour Bernstein
Seymour Schwartzman
Seymour Simons
Shai Cohen
Shai Wosner
Shalom Hanoch
Shalom Ronli-Riklis
Shalom Sharabi
Shalva Band
Sharon Azrieli
Sharon Bezaly
Sharon Cheslow
Sharon Farber
Sharon Hordes
Shaul Bustan
Shawn Fogel
Shay Gabso
Shay Raviv
Shayning
Shefi Yishai
Shefita
Shel Silverstein
Sheldon Allman
Sheldon Harnick
Shelley Ackerman
Shelley Hirsch
Shem Tov Levi
Shep Fields
Sheppard Solomon
Sherman Brothers
Shifty Shellshock
Shimon Farkas
Shir Meira Feit
Shira Arad
Shira Shaked
Shlock Rock
Shloime Dachs
Shloime Gertner
Shloimke Beckerman
Shlomi Bracha
Shlomi Shabat
Shlomit Aharon
Shlomit Levi
Shlomo Artzi
Shlomo Carlebach
Shlomo Gaisin
Shlomo Katz
Shlomo Mintz
Shlomo Simcha
Shmuel Ashkenasi
Shmuel Barzilai
Shmuel Gogol
Shmuel Shapiro
Shmueli Ungar
Shmulik Bilu
Shneur Hasofer
Shoista Mullojonova
Sholom Katz
Sholom Schwadron
Shorty Rogers
Shoshana Bean
Shoshana Damari
Shoshana Riseman
Shoshana Rudiakov
Shragee Gestetner
Shulem Lemmer
Shuli Natan
Shuli Rand
Shura Cherkassky
Shy Nobleman
Shye Ben Tzur
Shyne
Si Kahn
Sid Tepper
Sidi Tal
Sidney Foster
Sidney Griller
Sidor Belarsky
Siegfried Alkan
Siegfried Saloman
Siegmund Nissel
Sienna Spiro
Silver–Garburg Piano Duo
Silvia Marcovici
Simcha Leiner
Simon Barere
Simon Kovar
Simon Laks
Simon Paskal
Simon Sargon
Simon Waley
Simon Wallfisch
Simon Waronker
Simone Dinnerstein
Sivan Magen
Socalled
"Soce, the elemental wizard"
Sol Yaged
Sol Zim
Solomon Cutner
Solomon Khromchenko
Solomon Rosowsky
Solomon Sebag
Solomon Smulewitz
Sombr
Sophia Agranovich
Sophie Braslau
Sophie Milman
Sophie Simmons
Sophie Tucker
Soulfarm
Spencer Dryden
Srul Irving Glick
Stan Getz
Stan Levey
Stan Lynch
Stanley Adams (songwriter)
Stanley Black
Stanley Drucker
Stanley Ralph Ross
Stanley Silverman
Static & Ben El Tavori
Stav Beger
Stefan Askenase
Stefan Frenkel
Stefan Grossman
Stella Mayhew
Stephen Nachmanovitch
Stephen Puth
Stephen Schwartz
Stephen Sondheim
Steve Barri
Steve Douglas (musician)
Steve Freund
Steve Goodman
Steve Grossman (saxophonist)
Steve Karmen
Steve Khan
Steve Lacy (saxophonist)
Steve Lawrence
Steve Lieberman
Steve Mandell
Steve March-Tormé
Steven Adler
Steven Greenberg (musician)
Steven Isserlis
Stuart Goldman
Stuart Rojstaczer
Stza
Subliminal (rapper)
Subtronics
Suki Lahav
Sulamita Aronovsky
Sun Diego
Sun Tailor
Susan Merdinger
Susan Wehle
Susanna Hoffs
Suzanne Bloch
Sylvain Sylvain
Sylvan Kalib
Sylvia Fine
Sylvia Kersenbaum
Syrian Cantors
Szymon Goldberg
Taali (musician)
Tal Zilber
Talia Amar
Talia Or
Talia Shapira
Talisman (singer)
Tamar Halperin
Tamer Nafar
Tamir Hendelman
Tamás Vásáry
Tanner Cohen
Tannoz Bahremand Foruzanfar
Tasseomancy (band)
Taylor Dayne
Ted Lewis (musician)
Teddy Abrams
Teddy Charles
Telalit Charsky
Temim Fruchter
Teresa Sterne
Terry Gibbs
Thalia Zedek
The Alchemist (musician)
The Barry Sisters
The Dude of Life
The Gaslamp Killer
The Jazz Singer
The LeeVees
The Potash Twins
The Rabbis' Sons
The Reform Jewish cantorate during the 19th century
The Shadow (rapper)
The Shondes
The Wellspring
Theo Kogan
Theodor Szántó
Theodor W. Adorno
Theodore Bikel
Theodore Hauman
Theodore Lettvin
Theodosia Abrams Fisher
Thomas Kail
Tibor Kelen
Tim Barsky
Timati
Timeline of women hazzans
Timna Brauer
Tina Karol
Tina Louise
Tito Burns
Tofa'ah
Token (rapper)
Tom Glazer
Tom Lehrer
Tomer Biran
Tomer Yosef
Tomer Z
Tommy Ramone
Tony Crombie
Tony Fagenson
Tony Fox Sales
Tony Geiss
Tony Goldwyn
Tony Martin (American singer)
Toscha Seidel
Tossy Spivakovsky
Tova Ben Zvi
Tracy Newman
Troye Sivan
Tsippi Fleischer
Tuli Kupferberg
Tuna (rapper)
Turetsky Choir Art Group
Tzila Dagan
Tzofei Tel Aviv
Tzvi Avni
Tzvi Erez
Tzvi Gluckin
Tzvi Shissel
Udi Davidi
Udi Spielman
Uncle Moishy
Uniikki
Urania of Worms
Uri Caine
Uri Fineman
Ursula Oppens
Vadim Chaimovich
Vadim Gluzman
Valentina Kameníková
Valerie Hamaty
Valerie Landsburg
Valery Sigalevitch
Vally Weigl
Van Alexander
Vanessa Carlton
Varshavski-Shapiro Piano Duo
Veniamin Basner
Veniamin Fleishman
Vera Rozanka
Verbal Kent
Verdina Shlonsky
Vern Partlow
Verna Arvey
Vi Subversa
Vibe Ish
Vibe Tribe
Vic Mizzy
Vic Schoen
Victor Axelrod
Victor Bendix
Victor Borge
Victor Kolar
Victor Yampolsky
Victor Young
Victoria Hanna
Victoria Shaw (singer)
Viktor Ullmann
Vini Vici
Vira Lozinsky
Vitaly Margulis
Vjekoslav Rosenberg-Ružić
Vlad Yanpolsky
Vladimir Ashkenazy
Vladimir Conta
Vladimir Feltsman
Vladimir Golschmann
Vladimir Horowitz
Vladimir Krainev
Vladimir Shainsky
Vladimir Spivakov
Vladimir Stoupel
Vladimir Yurovsky
Vlado Perlemuter
Vocolot
Vronsky & Babin
Waddy Wachtel
Walter Bergmann (musician)
Walter Braunfels
Walter Bricht
Walter Goehr
Walter Gross (musician)
Walter Hautzig
Walter Kaufmann (composer)
Walter Kent
Walter Levin
Walter Scharf
Wanda Landowska
Wanda Wiłkomirska
Wayne Federman
Weiser Fulop
Wendy Waldman
Werner Wolf Glaser
Werner van der Zyl
Westside Gravy
Wil-Dog Abers
Wilhelm Grosz
Will Wood
William C. K. Irwin
William Dory
William Finn
William Goldstein
William Kapell
William Robyn
William Shatner
William Steinberg
William Weiner
"Willie ""the Lion"" Smith"
Wolff Kostakowsky
Women Cantors Network
Woody Allen
Woody Mann
Władysław Szpilman
Y-Love
Yaacov Bergman
Yaacov Levanon
Yaakov Lemmer
Yaakov Rubinstein
Yaakov Shwekey
Yaakov ben Moshe Levi Moelin
Yael Meyer
Yael Naim
Yafa Yarkoni
Yair Dalal
Yair Elazar Glotman
Yair Elitzur
Yair Rosenberg
Yair Rosenblum
Yakov Flier
Yakov Kasman
Yakov Kreizberg
Yakov Zak
Yale Strom
Yaltah Menuhin
Yam Refaeli
Yami Safdie
Yan Frenkel
Yankele Hershkowitz
Yardena Alotin
Yaron Gottfried
Yaron Kohlberg
Yaëla Hertz
Yechiel Eckstein
Yeedle Werdyger
Yefim Bronfman
Yehezkel Braun
Yehoshua Lakner
Yehuda Green
Yehuda Yannay
Yehudah Katz
Yehudi Menuhin
Yehudit Ravitz
Yeruham Scharovsky
Yevgeny Sudbin
Yfrah Neaman
Yip Harburg
Yishai Levi
Yishai Romanoff
Yisrael Borochov
Yitzchak Meir Helfgot
Yitzhak (Isaac) Levy
Yitzhak Yedid
Yoav Goren
Yoav Kutner
Yoav Talmi
Yoel Levi
Yoheved Kaplinsky
Yolanda Mero
Yona Atari
Yona Speidel
Yonatan Razel
Yoni Rechter
Yoni Wolf
Yoni Z
Yonty Solomon
Yoram Chaiter
Yosef Gutman Levitt
Yosef Karduner
Yosefa Dahari
Yoshi (Israeli singer)
Yoshie Fruchter
Yossele Rosenblatt
Yossi Aharon
Yossi Fine
Yossi Green
Your Old Droog
Youra Guller
Yuri Ahronovitch
Yuri Bashmet
Yuri Fayer
Yuri Yankelevich
Yuval Dor
Yuval Ron
Yuval Zaliouk
Yuval Zamir
Yuval Zorn
Z'EV
ZZ Ward
Zach Sherwin
Zachary Lipton
Zachg
Zakhar Bron
Zanvil Weinberger
Zara Levina
Zarif (singer)
Zdenka Rubinstein
Zehava Ben
Ziggy Elman
Zinovy Feldman
Zinovy Shulman
Ziv Cojocaru
Zlata Razdolina
Zlata Tkach
Zohar Fresco
Zoë Kravitz
Zusha (band)
Zuzana Růžičková
Ádám Fischer
Élie Halévy (Chalfan)
Émile Jonas
Émile Waldteufel
Ödön Pártos
Žiga Hirschler
